"Innocom Technology Holdings, I","INCM","O - Over the counter",2.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,0.000
"Innodata Inc","INOD","M - Nasdaq",56.400,1.700,-99999999.990,0.940,-99999999.990,-99999999.990,-0.800,-2.950
"Innophos Holdings, Inc.","IPHS","M - Nasdaq",1014.200,2.970,31.000,1.410,9.500,-99999999.990,4.100,40.170
"Innospec Inc.","IOSP","M - Nasdaq",1575.700,2.450,18.000,1.790,11.000,41.300,1.600,36.800
"Innovative Designs Inc","IVDN","O - Over the counter",4.600,2.320,-99999999.990,6.320,-99999999.990,-99999999.990,-6.900,-75.840
"Innovative Food Holdings Inc","IVFH","O - Over the counter",11.900,4.270,29.900,0.380,10.000,119.000,-9.100,-0.020
"Innovative Solutions & Support","ISSC","M - Nasdaq",57.000,1.720,-99999999.990,2.290,-99999999.990,32.200,-0.200,23.080
"Innovision Labs Inc","INVS","O - Over the counter",2.400,-99999999.990,-99999999.990,6.610,-99999999.990,-99999999.990,-2.200,-2.440
"Innoviva Inc","INVA","M - Nasdaq",1187.300,-99999999.990,34.400,10.560,17.800,69.100,14.800,-6.200
"Innovus Pharmaceuticals Inc","INNV","O - Over the counter",27.100,-99999999.990,-99999999.990,7.850,-99999999.990,20.600,-90.600,-7.970
"InnSuites Hospitality Trust","IHT","A - American",20.100,3.160,-99999999.990,8.550,-99999999.990,257.700,-6.100,-12.100
"Inogen Inc","INGN","M - Nasdaq",1329.700,8.390,91.700,6.810,33.000,43.800,-3.800,35.540
"Inotek Pharmaceuticals Corp","ITEK","M - Nasdaq",176.400,1.960,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-19.300,-31.790
"Inovalon Holdings Inc","INOV","M - Nasdaq",2271.600,3.100,54.000,5.000,23.100,47.600,-1.300,-19.960
"Inovio Pharmaceuticals Inc","INO","M - Nasdaq",589.500,3.890,-99999999.990,17.420,-99999999.990,-99999999.990,-2.200,-30.470
"Inphi Corporation","IPHI","N - New York",1901.100,4.330,473.500,7.620,35.700,5.800,-5.000,55.930
"Inrad Optics Inc","INRD","O - Over the counter",5.900,2.640,-99999999.990,0.600,-99999999.990,24.700,-3.300,55.170
"Insight Enterprises, Inc.","NSIT","M - Nasdaq",1166.200,1.700,15.100,0.220,6.600,45.800,4.400,27.430
"Insignia Systems, Inc.","ISIG","M - Nasdaq",23.100,0.970,561.800,0.870,10.800,10.000,3.800,-18.030
"Insmed Incorporated","INSM","M - Nasdaq",904.700,4.040,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-0.200,18.810
"Insperity Inc","NSP","N - New York",1555.300,22.050,25.300,0.540,11.800,480.000,14.600,6.360
"InspireMD Inc","NSPR","A - American",3.800,1.190,-99999999.990,3.540,0.200,-99999999.990,-667.300,-69.910
"Inspro Technologies Corp","ITCC","O - Over the counter",2.300,-99999999.990,-99999999.990,0.120,-99999999.990,3.400,0.000,119.670
"Inspyr Therapeutics Inc","NSPXD","O - Over the counter",5.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,96.200,-20.820
"Installed Building Products In","IBP","N - New York",1278.300,9.070,35.300,1.570,13.400,93.800,-0.300,26.770
"Insteel Industries Inc","IIIN","M - Nasdaq",651.600,3.020,18.300,1.620,6.600,26.700,-2.300,32.520
"Institutional Financial Market","IFMI","A - American",14.500,0.360,-99999999.990,0.270,99.200,-99999999.990,29.200,45.120
"Instructure Inc","INST","N - New York",548.000,31.460,-99999999.990,5.420,-99999999.990,8.000,-5.800,6.440
"Insulet Corporation","PODD","M - Nasdaq",2181.600,32.700,-99999999.990,5.860,-99999999.990,30.600,-0.800,23.400
"Insynergy Products Inc","ISYG","O - Over the counter",5.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-20.000
"Insys Therapeutics Inc","INSY","M - Nasdaq",951.700,3.270,38.700,3.190,17.900,-99999999.990,0.400,-24.910
"Integer Holdings Corp","ITGR","N - New York",842.300,1.130,-99999999.990,0.620,11.600,-99999999.990,-20.500,-13.310
"Integra Lifesciences Holdings","IART","M - Nasdaq",3076.500,3.730,52.900,3.140,21.400,120.500,-5.600,12.380
"Integral Technologies, Inc.","ITKG","O - Over the counter",12.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-12.800,-18.520
"Integrated BioPharma, Inc.","INBP","O - Over the counter",4.900,-99999999.990,5.100,0.110,7.000,14.700,0.000,134.760
"Integrated Device Technology I","IDTI","M - Nasdaq",3351.000,4.690,22.100,4.560,19.700,177.600,9.200,10.990
"Integrated Environmental Techn","IEVM","O - Over the counter",1.700,-99999999.990,-99999999.990,5.180,-99999999.990,-99999999.990,-5.400,-65.390
"Integrated Surgical Systems, I","ISSM","O - Over the counter",8.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,344.440
"Integrity Applications Inc","IGAP","O - Over the counter",17.700,-99999999.990,-99999999.990,36.870,-99999999.990,-99999999.990,-5.300,-25.250
"Intel Corporation","INTC","M - Nasdaq",165770.200,2.660,16.700,2.900,8.400,-99999999.990,3.200,13.030
"Inteliquent Inc","IQNT","M - Nasdaq",789.000,3.960,21.600,2.240,6.100,93.300,0.500,37.920
"Intellect Neurosciences, Inc.","ILNS","O - Over the counter",0.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.700,-140.600,-56.520
"Intellia Therapeutics Inc","NTLA","M - Nasdaq",640.400,2.670,-99999999.990,46.500,-99999999.990,1.500,2.200,-41.660
"Intellicheck Mobilisa, Inc.","IDN","A - American",27.000,1.940,-99999999.990,5.670,-99999999.990,-99999999.990,-4.000,36.120
"Intelligent Cloud Resources In","ITLL","O - Over the counter",37.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,312.730
"Intelligent Content Enterprise","ICEIF","O - Over the counter",12.100,2.610,0.600,-99999999.990,-99999999.990,50.600,-99999999.990,-75.030
"Intelligent Systems Corporatio","INS","A - American",37.400,1.690,-99999999.990,6.510,-99999999.990,-99999999.990,0.000,21.430
"Intellinetics Inc","INLX","O - Over the counter",10.600,-99999999.990,-99999999.990,4.500,-99999999.990,9.000,-136.000,-22.350
"IntelliPharmaCeutics Intl Inc","IPCI","M - Nasdaq",88.000,48.330,-99999999.990,33.590,-99999999.990,-99999999.990,-18.700,81.710
"Intelsat SA","I","N - New York",362.700,-99999999.990,-99999999.990,0.170,8.900,0.500,-6.800,-0.580
"Inter Parfums, Inc.","IPAR","M - Nasdaq",1054.500,2.740,34.100,2.110,14.800,-99999999.990,1.700,15.230
"Interactive Brokers Group, Inc","IBKR","M - Nasdaq",15530.200,2.580,25.800,1.630,-99999999.990,-99999999.990,-6.300,-5.180
"Interactive Intelligence Group","ININ","M - Nasdaq",1351.000,7.630,-99999999.990,3.140,196.000,47.000,-2.100,46.120
"Interactive Multi-Media Auctio","IMMA","O - Over the counter",0.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,31.800,-2.200,100.000
"Intercept Pharmaceuticals Inc","ICPT","M - Nasdaq",2860.900,6.660,-99999999.990,238.480,-99999999.990,85.200,-2.200,-20.890
"InterCloud Systems Inc","ICLD","O - Over the counter",3.000,-99999999.990,-99999999.990,0.030,-99999999.990,35.000,-58.000,-92.830
"Intercontinental Exchange Inc","ICE","N - New York",32869.400,2.090,22.300,7.640,13.300,-99999999.990,-6.900,0.760
"InterContinental Hotels Group","IHG","N - New York",7842.900,-99999999.990,8.000,5.430,13.200,64.700,-13.400,5.980
"InterDigital, Inc.","IDCC","M - Nasdaq",2686.100,4.530,13.700,5.460,8.400,-99999999.990,5.700,40.150
"Interdyne Co","ITDN","O - Over the counter",0.800,5.060,-99999999.990,-99999999.990,-99999999.990,5.100,0.000,135.290
"Interface, Inc.","TILE","M - Nasdaq",1185.700,3.120,17.600,1.220,8.300,29.600,2.900,9.180
"InterGroup Corp","INTG","M - Nasdaq",57.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.200,-24.110
"Interleukin Genetics, Inc","ILIU","O - Over the counter",30.300,-99999999.990,-99999999.990,10.730,-99999999.990,-99999999.990,-22.800,3.000
"Interlink Electronics, Inc.","LINK","M - Nasdaq",69.700,7.790,32.800,5.700,22.500,39.300,-99999999.990,2.780
"Intermolecular Inc","IMI","M - Nasdaq",52.000,1.050,-99999999.990,0.990,-99999999.990,7.500,-1.700,-45.950
"Internap Corp","INAP","M - Nasdaq",64.700,6.410,-99999999.990,0.200,6.400,-99999999.990,-0.800,-48.880
"International Baler Corporatio","IBAL","O - Over the counter",10.800,1.260,13.600,0.640,6.000,3.100,0.000,9.230
"International Bancshares Corp","IBOC","M - Nasdaq",2546.200,1.460,19.300,6.570,8.100,368.200,2.400,38.370
"International Business Machine","IBM","N - New York",154770.600,9.120,13.300,1.930,11.000,-99999999.990,5.600,7.240
"International Flavors & Fragra","IFF","N - New York",9534.800,5.650,23.900,3.120,17.900,14.500,3.100,-6.710
"International Game Technology","IGT","N - New York",5767.700,1.610,79.000,1.080,9.200,-99999999.990,1.700,53.400
"International Isotopes Inc.","INIS","O - Over the counter",32.000,14.820,-99999999.990,4.910,-99999999.990,-99999999.990,-0.400,2.500
"International Monetary Systems","ITNM","O - Over the counter",3.000,0.860,72.100,0.250,5.300,-99999999.990,4.400,-32.000
"International Packaging and Lo","IPLO","O - Over the counter",3.000,9.740,857.100,0.070,216.100,-99999999.990,-45.300,-10.000
"International Paper Co","IP","N - New York",19865.700,4.750,23.200,0.940,9.500,13.800,5.300,15.310
"International Seaways Inc","INSW W","N - New York",409.900,-99999999.990,2.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"International Shipholding Corp","ISHCQ","O - Over the counter",0.200,-99999999.990,-99999999.990,-99999999.990,4.800,-99999999.990,-1.000,-96.550
"International Speedway Corp","ISCA","M - Nasdaq",1673.500,1.230,22.800,2.590,7.100,18.100,3.100,12.520
"International Stem Cell Corp","ISCO","O - Over the counter",5.900,11.680,-99999999.990,0.650,-99999999.990,-99999999.990,-53.700,-28.440
"International Tower Hill Mines","THM","A - American",62.100,1.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,23.900
"International Western Petroleu","INWP","O - Over the counter",70.600,80.610,-99999999.990,369.560,-99999999.990,-99999999.990,-1.700,-16.670
"International Wire Group Holdi","ITWG","O - Over the counter",251.100,-99999999.990,-99999999.990,0.400,10.100,-99999999.990,-0.200,0.000
"Internet Gold Golden Lines Ltd","IGLD","M - Nasdaq",211.200,2.270,17.000,0.080,4.400,-99999999.990,5.800,-15.240
"Internet Initiative Japan Inc.","IIJI","M - Nasdaq",681.300,1.150,19.400,0.510,6.900,-99999999.990,1.300,-32.220
"InterOil Corporation (USA)","IOC","N - New York",2419.600,3.370,-99999999.990,53.280,-99999999.990,-99999999.990,-1.000,14.260
"Interpace Diagnostics Group In","IDXG","M - Nasdaq",1.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-16.000,-75.820
"Interpublic Group of Companies","IPG","N - New York",9500.400,4.980,18.100,1.240,9.400,12.500,4.900,3.270
"Intersect ENT Inc","XENT","M - Nasdaq",338.500,2.770,-99999999.990,4.410,-99999999.990,-99999999.990,-1.800,-12.150
"Intersections Inc.","INTX","M - Nasdaq",51.000,2.470,-99999999.990,0.280,-99999999.990,7.900,-18.800,-8.940
"Intersil Corp","ISIL","M - Nasdaq",3030.500,3.090,60.700,5.700,26.300,55.600,-0.700,69.180
"Interups Inc","ITUP","O - Over the counter",186.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,1300.000
"InterXion Holding NV","INXN","N - New York",2416.900,4.280,55.100,5.570,16.600,23.300,-0.200,-2.840
"inTEST Corporation","INTT","A - American",43.600,1.180,25.300,1.150,4.900,45.600,1.700,9.250
"Intevac, Inc.","IVAC","M - Nasdaq",130.800,1.900,-99999999.990,1.960,-99999999.990,20.900,5.200,27.260
"INTL Fcstone Inc","INTL","M - Nasdaq",736.600,1.750,13.000,0.050,-99999999.990,7.500,3.000,46.740
"Intra-Cellular Therapies Inc","ITCI","M - Nasdaq",585.000,1.440,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-22.500,-64.130
"Intralinks Holdings Inc","IL","N - New York",664.200,2.510,-99999999.990,2.290,32.700,78.300,0.900,53.340
"Intrawest Resorts Holdings Inc","SNOW","N - New York",691.200,3.330,20.200,1.240,11.600,38.400,12.100,73.720
"Intrepid Potash, Inc.","IPI","N - New York",107.200,0.280,-99999999.990,0.490,-99999999.990,-99999999.990,-0.200,1.470
"Intrexon Corp","XON","N - New York",3677.000,5.980,-99999999.990,19.270,-99999999.990,-99999999.990,-5.400,-0.260
"IntriCon Corporation","IIN","M - Nasdaq",44.200,2.000,-99999999.990,0.570,15.600,304.100,-5.800,19.440
"Intrusion Inc.","INTZ","O - Over the counter",4.300,-99999999.990,-99999999.990,0.700,-99999999.990,-99999999.990,-1.100,6.190
"Intuit Inc.","INTU","M - Nasdaq",29685.300,32.090,37.600,6.310,19.900,148.900,6.300,10.870
"Intuitive Surgical, Inc.","ISRG","M - Nasdaq",25654.000,4.470,34.500,9.440,26.500,160.500,-3.800,-0.440
"Inuvo Inc","INUV","A - American",30.200,2.640,-99999999.990,0.420,12.400,-99999999.990,-1.700,-29.290
"Invacare Corporation","IVC","N - New York",402.400,0.810,-99999999.990,0.350,121.100,3.600,-0.500,12.780
"InvenSense Inc","INVN","N - New York",765.900,2.050,-99999999.990,2.200,-99999999.990,-99999999.990,-2.300,32.290
"Inventergy Global Inc","INVT","M - Nasdaq",7.100,1.760,-99999999.990,1.350,-99999999.990,-99999999.990,-31.700,-62.280
"Inventure Foods Inc","SNAK","M - Nasdaq",169.600,3.450,-99999999.990,0.620,43.800,-99999999.990,-0.400,21.340
"Invesco Ltd.","IVZ","N - New York",12983.300,1.690,15.900,2.740,13.800,-99999999.990,7.300,1.150
"Invesco Mortgage Capital Inc","IVR","N - New York",1667.100,0.820,44.700,3.220,56.300,25.400,19.300,5.580
"Invesco Municipal Trust","VKQ","N - New York",676.000,0.850,8.100,11.860,28.800,-99999999.990,6.000,-8.440
"Investar Holding Corp","ISTR","M - Nasdaq",126.700,1.110,17.200,3.010,7.200,4.900,2.400,16.760
"Investment Technology Group","ITG","N - New York",630.200,1.590,13.500,1.110,3.900,7.200,4.800,3.020
"Investors Bancorp Inc","ISBC","M - Nasdaq",4277.500,1.310,24.400,5.270,20.200,497.400,12.200,17.110
"Investors Heritage Capital Cor","IHRC","O - Over the counter",18.800,-99999999.990,9.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-4.010
"Investors Real Estate Trust","IRET","N - New York",804.100,1.850,-99999999.990,4.360,19.000,101.300,10.700,9.970
"Investors Title Company","ITIC","M - Nasdaq",246.800,1.640,15.100,1.930,6.200,33.200,4.600,38.080
"Investview Inc","INVU","O - Over the counter",0.100,-99999999.990,-99999999.990,0.550,-99999999.990,-99999999.990,-107.200,-77.100
"Invictus Financial, Inc.","IVFZF","O - Over the counter",0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-97.060
"InVitae Corp","NVTA","N - New York",271.300,3.170,-99999999.990,11.840,-99999999.990,-99999999.990,-1.500,-24.460
"Invivo Therapeutics Holdings C","NVIV","M - Nasdaq",166.600,5.110,-99999999.990,-99999999.990,-99999999.990,9.000,-18.400,-22.450
"Invuity Inc","IVTY","M - Nasdaq",121.900,2.550,-99999999.990,3.770,-99999999.990,-99999999.990,-18.000,45.360
"Ion Geophysical Corp","IO","N - New York",87.200,1.450,-99999999.990,0.410,153.000,-99999999.990,-7.300,3.350
"Ionis Pharmaceuticals Inc","IONS","M - Nasdaq",5547.500,37.790,-99999999.990,22.180,-99999999.990,-99999999.990,-0.800,23.680
"Ionix Technology Inc","IINX","O - Over the counter",405.900,-99999999.990,-99999999.990,147.740,-99999999.990,-99999999.990,0.000,-16.000
"iPass Inc.","IPAS","M - Nasdaq",106.700,5.430,-99999999.990,1.670,-99999999.990,-99999999.990,-2.500,38.460
"IPG Photonics Corporation","IPGP","M - Nasdaq",5183.300,3.430,21.100,5.430,9.500,-99999999.990,-0.800,13.980
"Iradimed Corp","IRMD","M - Nasdaq",118.400,3.890,16.300,3.370,12.700,596.600,3.100,-40.880
"Ireland Inc","IRLD","O - Over the counter",11.800,0.550,-99999999.990,-99999999.990,-99999999.990,336.200,-5.500,-71.430
"Irhythm Technologies Inc","IRTC","M - Nasdaq",633.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000
"IRIDEX Corporation","IRIX","M - Nasdaq",164.200,4.770,-99999999.990,3.600,-99999999.990,-99999999.990,-1.600,16.480
"Iridium Communications Inc","IRDM","M - Nasdaq",847.600,0.650,-99999999.990,1.980,8.800,20.800,-0.800,2.300
"Iris BioTechnologies Inc","IRSB","O - Over the counter",2.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-33.900,-56.000
"iRobot Corporation","IRBT","M - Nasdaq",1467.600,4.110,33.100,2.290,15.900,-99999999.990,8.200,43.210
"Iron Mountain Inc","IRM","N - New York",8585.800,4.100,118.900,2.620,16.900,-99999999.990,-18.200,-9.490
"Ironclad Performance Wear Corp","ICPW","O - Over the counter",21.100,2.280,-99999999.990,0.900,-99999999.990,-99999999.990,-2.400,8.330
"Ironwood Pharmaceuticals, Inc.","IRWD","M - Nasdaq",2399.500,38.900,-99999999.990,9.640,-99999999.990,-99999999.990,-1.900,29.830
"Irsa Inversiones y Rprsntcins","IRS","N - New York",1053.500,34.010,-99999999.990,0.310,18.700,1.100,0.000,21.210
"IRSA Propiedades Comerciales S","IRCP","M - Nasdaq",13998.400,1.400,14.700,0.530,4.300,182.200,97.300,16.640
"Isabella Bank Corp","ISBA","O - Over the counter",217.700,1.110,16.700,4.320,8.400,72.800,2.900,0.360
"iShares Dow Jones U.S. Index F","IYY","  -",961.300,1.050,9.400,55.240,58.500,12.800,0.600,6.060
"iShares S&P 500 Index (ETF)","IVV","  -",85467.600,1.140,9.800,59.970,58.200,5.100,-15.700,5.420
"Isign Solutions Inc","ISGN","O - Over the counter",6.200,-99999999.990,-99999999.990,2.070,-99999999.990,-99999999.990,-99999999.990,-8.870
"Isle of Capri Casinos","ISLE","M - Nasdaq",912.800,11.060,18.300,0.940,8.000,142.400,-1.700,42.520
"IsoRay, Inc.","ISR","A - American",31.100,2.130,-99999999.990,6.940,-99999999.990,4.600,0.000,-39.660
"Isramco, Inc.","ISRL","M - Nasdaq",308.500,47.160,-99999999.990,5.660,7.300,816.000,0.000,18.930
"Issuer Direct Corp","ISDR","A - American",21.200,2.290,32.000,1.920,5.200,16.100,-10.300,34.780
"istar Inc","STAR","N - New York",998.100,0.870,19.900,1.650,17.800,-99999999.990,17.000,26.030
"Italk Inc","TALK","O - Over the counter",0.900,-99999999.990,-99999999.990,3.000,-99999999.990,15.600,-99999999.990,-72.730
"Itau Corpbanca (ADR)","ITCB","N - New York",4246.900,1.630,13.700,1.380,13.000,-99999999.990,0.000,0.990
"Itau Unibanco Holding SA (ADR)","ITUB","N - New York",64982.500,2.100,10.800,1.630,11.800,7.900,-1.900,40.470
"Iteris Inc","ITI","M - Nasdaq",109.400,2.480,-99999999.990,1.260,-99999999.990,-99999999.990,-0.600,40.500
"ITEX Corporation","ITEX","O - Over the counter",7.900,0.990,-99999999.990,0.680,3.300,6.300,7.100,13.240
"Itron, Inc.","ITRI","M - Nasdaq",2465.800,3.890,85.700,1.240,12.100,55.800,-0.400,50.530
"ITT Educational Services, Inc.","ESINQ","O - Over the counter",0.500,-99999999.990,-99999999.990,-99999999.990,1.300,-99999999.990,-1.300,-97.660
"ITT Inc","ITT","N - New York",3486.500,2.430,18.300,1.430,7.800,-99999999.990,1.500,10.160
"Ituran Location and Control Lt","ITRN","M - Nasdaq",519.000,5.400,18.800,2.770,8.200,-99999999.990,3.500,19.240
"ITUS Corp","ITUS","M - Nasdaq",45.100,25.400,-99999999.990,432.900,-99999999.990,-99999999.990,0.200,56.490
"Iveda Solutions Inc","IVDA","O - Over the counter",8.100,-99999999.990,-99999999.990,3.020,-99999999.990,30.800,-6.900,-27.780
"Ixia","XXIA","M - Nasdaq",1149.600,2.150,126.200,2.330,11.700,-99999999.990,-1.900,41.860
"IXYS Corporation","IXYS","M - Nasdaq",373.700,1.320,24.900,1.200,8.200,10.500,0.500,13.810
"Izea Inc","IZEA","M - Nasdaq",24.400,2.320,-99999999.990,0.940,-99999999.990,-99999999.990,-33.000,-32.590
"J & J Snack Foods Corp","JJSF","M - Nasdaq",2312.400,3.650,30.800,2.340,13.600,335.700,1.400,17.530
"J Alexanders Holdings Inc","JAX","N - New York",146.300,1.500,21.200,0.660,7.400,-99999999.990,2.000,-1.380
"J B Hunt Transport Services In","JBHT","M - Nasdaq",10284.000,7.420,24.100,1.590,9.400,-99999999.990,3.400,12.220
"J C Penney Company Inc","JCP","N - New York",2880.300,2.500,-99999999.990,0.240,9.900,-99999999.990,-0.700,22.880
"J M Smucker Co","SJM","N - New York",14722.200,2.060,20.700,1.970,11.900,-99999999.990,4.700,-1.450
"J Sainsbury plc (ADR)","JSAIY","O - Over the counter",6375.400,0.720,10.200,0.200,4.900,-99999999.990,2.700,-22.920
"J.W. Mays Inc","MAYS","M - Nasdaq",92.700,1.930,61.100,4.990,23.500,81.100,0.000,-14.660
"J2 Global Inc","JCOM","M - Nasdaq",3585.500,3.970,19.100,4.310,8.800,208.900,2.700,15.590
"JA Energy","JAEN","O - Over the counter",19.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,-6.220
"JA Solar Holdings Co., Ltd. (A","JASO","M - Nasdaq",251.000,0.290,2.800,0.120,6.100,-99999999.990,5.800,-34.150
"Jabil Circuit, Inc.","JBL","N - New York",3791.400,1.660,16.300,0.220,4.300,-99999999.990,4.000,15.680
"Jack Henry & Associates, Inc.","JKHY","M - Nasdaq",6888.600,7.130,27.000,5.030,13.600,110.000,3.900,5.720
"Jack in the Box Inc.","JACK","M - Nasdaq",3321.800,-99999999.990,32.000,2.270,12.700,-99999999.990,11.300,36.400
"Jackpot Digital Inc","JPOTF","O - Over the counter",2.300,-99999999.990,-99999999.990,0.710,-99999999.990,-99999999.990,-1.500,-39.850
"Jacksonville Bancorp Inc","JXSB","M - Nasdaq",53.800,1.080,17.400,4.510,5.100,1.900,0.800,12.110
"Jacobs Engineering Group Inc","JEC","N - New York",7042.800,1.660,34.200,0.620,9.700,36.900,2.000,18.590
"Jaguar Animal Health Inc","JAGX","M - Nasdaq",8.300,-99999999.990,-99999999.990,50.140,-99999999.990,-99999999.990,-38.700,-47.760
"Jaguar Mining Inc (USA)","JAGGF","O - Over the counter",131.700,1.260,-99999999.990,0.620,3.300,3.900,-29.800,87.960
"JAKKS Pacific, Inc.","JAKK","M - Nasdaq",139.000,0.790,-99999999.990,0.160,8.300,-99999999.990,13.600,-5.660
"Jamba, Inc.","JMBA","M - Nasdaq",156.200,217.830,-99999999.990,1.900,-99999999.990,-99999999.990,3.300,-11.490
"James Hardie Industries plc (A","JHX","N - New York",6370.700,-99999999.990,33.500,3.620,16.700,-99999999.990,2.800,-0.400
"James River Group Holdings Ltd","JRVR","M - Nasdaq",1216.500,1.520,18.900,2.090,6.900,80.400,1.800,12.430
"Jammin Java Corp","JAMN","O - Over the counter",1.600,-99999999.990,-99999999.990,0.150,-99999999.990,13.500,-2.300,-86.530
"Janel Corp","JANL","O - Over the counter",3.800,0.470,5.600,0.040,5.800,13.200,-3.100,174.170
"Janus Capital Group Inc","JNS","N - New York",2591.300,1.550,16.600,2.430,8.300,33.900,5.200,-5.210
"Jason Industries Inc","JASN","M - Nasdaq",38.300,2.720,-99999999.990,0.050,7.800,3.000,-1.500,-56.250
"Jazz Pharmaceuticals PLC","JAZZ","M - Nasdaq",6619.900,3.830,19.000,4.590,13.200,-99999999.990,1.600,-28.760
"JD.Com Inc(ADR)","JD","M - Nasdaq",37526.100,6.270,-99999999.990,1.130,-99999999.990,13.400,-1.000,12.320
"Jeffersonville Bancorp","JFBC","O - Over the counter",62.500,1.030,12.500,3.510,-99999999.990,-99999999.990,3.800,12.450
"Jensyn Acquisition Corp","JSYNU","M - Nasdaq",484.600,0.510,-99999999.990,-99999999.990,-99999999.990,-99999999.990,64.100,2.290
"Jernigan Capital Inc","JCAP","N - New York",110.000,1.070,26.100,26.290,-99999999.990,-99999999.990,8.600,38.030
"Jerrick Media Holdings Inc","JMDA","O - Over the counter",9.800,-99999999.990,-99999999.990,44.490,-99999999.990,-99999999.990,-19.900,-50.410
"Jet Metal Corp (USA)","JETMF","O - Over the counter",1.700,1.920,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,16.670
"JetBlue Airways Corporation","JBLU","M - Nasdaq",6691.600,1.740,9.200,1.020,4.300,21.500,-3.200,14.860
"Jetpay Corp","JTPY","M - Nasdaq",50.400,3.070,-99999999.990,0.950,50.100,-99999999.990,-27.300,21.420
"Jewett-Cameron Trading Company","JCTCF","M - Nasdaq",26.900,1.630,14.000,0.590,6.300,-99999999.990,6.400,-0.080
"JG Wentworth Co","JGWE","O - Over the counter",5.100,-99999999.990,-99999999.990,0.010,-99999999.990,-99999999.990,-5.000,-67.000
"JinkoSolar Holding Co., Ltd.","JKS","N - New York",406.500,0.570,2.700,0.130,9.300,-99999999.990,-0.800,-44.970
"Jive Software Inc","JIVE","M - Nasdaq",312.400,5.260,-99999999.990,1.540,-99999999.990,-99999999.990,-3.000,3.900
"JLM Couture, Inc.","JLMC","O - Over the counter",5.000,0.450,12.600,0.190,3.900,-99999999.990,-99999999.990,1.820
"JM Global Holding Co","WYIGU","M - Nasdaq",64.800,0.510,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-10.700,2.350
"JMP Group Inc.","JMP","N - New York",127.200,1.040,140.800,0.770,36.900,-99999999.990,7.300,14.150
"Joey New York Inc","JOEY","O - Over the counter",69.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,457.600,-99999999.990,78.570
"John B. Sanfilippo & Son, Inc.","JBSS","M - Nasdaq",740.800,3.220,23.300,0.790,8.600,-99999999.990,-0.600,37.260
"John Bean Technologies Corp","JBT","N - New York",2546.900,15.510,40.600,2.020,16.100,265.800,0.800,46.400
"John Wiley & Sons Inc","JW.A","N - New York",3142.500,3.110,22.300,1.850,11.500,-99999999.990,4.400,4.970
"Johnson & Johnson","JNJ","N - New York",312861.200,4.230,19.800,4.300,13.600,69.000,4.200,-0.540
"Johnson Controls International","JCI","N - New York",41970.600,4.430,35.900,2.000,12.000,-99999999.990,-1.200,13.110
"Johnson Outdoors Inc.","JOUT","M - Nasdaq",418.300,1.920,24.300,0.920,5.000,18.900,-0.400,62.400
"Joint Corp","JYNT","M - Nasdaq",30.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-21.610
"Jones Energy Inc","JONE","N - New York",382.100,0.390,-99999999.990,1.440,24.900,99.300,-36.000,1.850
"Jones Lang LaSalle Inc","JLL","N - New York",4555.200,1.660,13.400,0.710,9.900,133.600,0.200,-12.500
"Jones Soda Co. ( USA )","JSDA","O - Over the counter",18.000,8.550,-99999999.990,1.190,-99999999.990,-99999999.990,0.000,-33.020
"Joy Global Inc.","JOY","N - New York",2748.600,2.000,-99999999.990,1.070,16.100,16.000,-0.600,63.690
"Joymain International Developm","JIDG","O - Over the counter",537.800,565.740,-99999999.990,194.430,-99999999.990,-99999999.990,-0.400,-4.000
"JP Energy Partners LP","JPEP","N - New York",291.400,0.660,-99999999.990,0.590,10.600,-99999999.990,15.900,5.880
